"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"618","Magnoliophyta","Magnoliopsida","Lamiaceae","Mentha arvensis v. villosa",1900-08-10,1900,41.70111,-72.67,"Wethersfield",1
"619","Magnoliophyta","Liliopsida","Cyperaceae","Dulichium arundinaceum",1900-08-03,1900,41.80222,-72.66611,"Keney Park",1
"620","Magnoliophyta","Magnoliopsida","Asteraceae","Tragopogon porrifolius",1900-08-01,1900,41.76361,-72.685,"Hartford",1
"621","Magnoliophyta","Magnoliopsida","Fabaceae","Chamaecrista fasciculata",1900-08-01,1900,41.80222,-72.66611,"Keney Park",1
"622","Magnoliophyta","Liliopsida","Cyperaceae","Carex blanda v. blanda",1900-07-20,1900,41.78222,-72.61194,"East Hartford",1
"623","Magnoliophyta","Liliopsida","Cyperaceae","Scirpus hattorianus",1900-07-04,1900,41.78222,-72.61194,"East Hartford",1
"624","Magnoliophyta","Liliopsida","Cyperaceae","Carex gynandra v. gynandra",1900-07-01,1900,41.76361,-72.685,"Hartford",1
"625","Magnoliophyta","Liliopsida","Poaceae","Vulpia octoflora",1900-06-13,1900,41.7635,-72.6153,"",1
"626","Magnoliophyta","Magnoliopsida","Primulaceae","Trientalis borealis",1900-05-24,1900,41.7635,-72.6153,"",1
"627","Magnoliophyta","Magnoliopsida","Rosaceae","Photinia floribunda",1900-05-23,1900,41.7635,-72.6153,"",1
"628","Bryophyta","Bryopsida","Leucodontaceae","Forsstroemia trichomitria",1900-05-01,1900,41.76583,-72.68388,"Hartford",1
"629","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton pusillus",1900-01-01,1900,41.80222,-72.66611,"Keney Park",1
"630","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago uliginosa",1901-10-10,1901,41.71222,-72.60805,"Glastonbury",1
"631","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus blitoides",1901-09-21,1901,41.76361,-72.68555,"Valley Rail Road",1
"632","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Chenopodium polyspermum",1901-09-21,1901,41.76361,-72.685,"Hartford",1
"633","Magnoliophyta","Magnoliopsida","Euphorbiaceae","Euphorbia glyptosperma",1901-09-21,1901,41.76361,-72.68555,"Valley Rail Road",1
"634","Magnoliophyta","Magnoliopsida","Euphorbiaceae","Euphorbia polygonifolia",1901-09-21,1901,41.76361,-72.68555,"Valley Rail Road",1
"635","Magnoliophyta","Magnoliopsida","Apiaceae","Hydrocotyle umbellata",1901-08-06,1901,41.7661,-72.6833,"bank of Housatonic River",1
"636","Magnoliophyta","Magnoliopsida","Asteraceae","Leontopodium nivale",1901-06-21,1901,41.77611,-72.71861,"Elizabeth Park, West Hartford",1
"637","Magnoliophyta","Magnoliopsida","Campanulaceae","Campanula glomerata",1901-06-21,1901,41.77611,-72.71861,"Elizabeth Park, West Hartford",1
"638","Arthropoda","Insecta","Staphylinidae","Thoracophorus costalis",1901-06-10,1901,41.7599547546156,-72.6794519790329,"Hartford",1
"639","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris intermedia",1901-06-03,1901,41.80222,-72.66611,"Keney Park",1
"640","Chordata","Aves","Icteridae","Quiscalus quiscula ssp. versicolor",1901-05-09,1901,41.76361,-72.68556,"Hartford",1
"641","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago canadensis v. hargeri",1902-09-07,1902,41.76583,-72.68388,"Hartford",1
"642","Magnoliophyta","Magnoliopsida","Oleaceae","Fraxinus nigra",1902-09-04,1902,41.7636,-72.6153,"Long Hill",1
"643","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus dentatus",1902-08-10,1902,41.76555,-72.66555,"Connecticut River, Hartford",1
"644","Magnoliophyta","Magnoliopsida","Onagraceae","Camissonia contorta",1902-07-01,1902,41.7661,-72.6833,"railroad yard",1
"645","Magnoliophyta","Liliopsida","Juncaceae","Juncus effusus",1902-07-01,1902,41.73833,-72.66444,"South Meadows",1
"646","Magnoliophyta","Magnoliopsida","Nymphaeaceae","Nuphar variegata",1902-06-30,1902,41.78222,-72.61194,"East Hartford",1
"647","Magnoliophyta","Liliopsida","Juncaceae","Juncus bufonius",1902-06-30,1902,41.76138,-72.61583,"East Hartford",1
"648","Magnoliophyta","Liliopsida","Cyperaceae","Carex hirsutella v. hirsuta",1902-06-27,1902,41.77611,-72.71944,"Elizabeth Park, West Hartford",1
"649","Magnoliophyta","Liliopsida","Poaceae","Danthonia spicata",1902-06-14,1902,41.77305,-72.7375,"Noyes Brook, West Hartford",1
"650","Magnoliophyta","Liliopsida","Cyperaceae","Carex sterilis",1902-05-27,1902,41.7635,-72.6153,"",1
"651","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Scrophularia lanceolata",1902-05-27,1902,41.7635,-72.6153,"",1
"652","Magnoliophyta","Liliopsida","Cyperaceae","Carex interior",1902-05-27,1902,41.82361,-72.62111,"South Windsor",1
"653","Chordata","Aves","Strigidae","Megascops asio ssp. naevius",1902-05-20,1902,41.7618548455108,-72.7419537435225,"West Hartford",1
"654","Magnoliophyta","Liliopsida","Cyperaceae","Carex utriculata",1902-05-18,1902,41.71222,-72.60805,"Glastonbury",1
"655","Magnoliophyta","Magnoliopsida","Brassicaceae","Cardamine bulbosa",1902-05-10,1902,41.73055,-72.72277,"Trout Brook",1
"656","Magnoliophyta","Magnoliopsida","Salicaceae","Salix humilis",1902-05-01,1902,41.7635,-72.6153,"",1
"657","Magnoliophyta","Magnoliopsida","Asteraceae","Artemisia stelleriana",1902-01-01,1902,41.812,-72.6573,"",1
"658","Magnoliophyta","Magnoliopsida","Fabaceae","Medicago polymorpha",1903-10-25,1903,41.766,-72.6834,"",1
"659","Magnoliophyta","Magnoliopsida","Lamiaceae","Lycopus uniflorus",1903-10-11,1903,41.7636,-72.6153,"Long Hill",1
"660","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus retroflexus",1903-09-06,1903,41.766,-72.6834,"",1
"661","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium scabrum",1903-09-06,1903,41.7635,-72.6153,"",1
"662","Magnoliophyta","Liliopsida","Poaceae","Aristida longespica",1903-09-03,1903,41.7635,-72.6153,"",1
"663","Magnoliophyta","Liliopsida","Poaceae","Sorghastrum nutans",1903-09-01,1903,41.7635,-72.6153,"",1
"664","Pteridophyta","Psilotopsida","Ophioglossaceae","Botrychium rugulosum",1903-08-16,1903,41.78222,-72.61194,"East Hartford",1
"665","Magnoliophyta","Liliopsida","Cyperaceae","Scirpus expansus",1903-08-15,1903,41.71222,-72.60805,"Glastonbury",1
"666","Magnoliophyta","Liliopsida","Juncaceae","Juncus brevicaudatus",1903-07-25,1903,41.80222,-72.66611,"Keney Park",1
"667","Magnoliophyta","Magnoliopsida","Onagraceae","Circaea lutetiana",1903-07-24,1903,41.80222,-72.66611,"Keney Park",1
"668","Magnoliophyta","Magnoliopsida","Brassicaceae","Raphanus sativus",1903-07-19,1903,41.76361,-72.68555,"Valley Rail Road",1
"669","Magnoliophyta","Liliopsida","Cyperaceae","Carex straminea",1903-06-29,1903,41.78222,-72.61194,"East Hartford",1
"670","Magnoliophyta","Magnoliopsida","Apiaceae","Osmorhiza longistylis",1903-06-02,1903,41.78222,-72.61194,"East Hartford",1
"671","Magnoliophyta","Liliopsida","Cyperaceae","Scleria lithosperma",1903-05-30,1903,41.78222,-72.61194,"East Hartford",1
"672","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus crus-galli",1903-05-26,1903,41.7661,-72.6833,"Little River, Elmwood Station, railroad bridge",1
"673","Magnoliophyta","Magnoliopsida","Orobanchaceae","Rhinanthus minor",1903-05-23,1903,41.7636,-72.6153,"Long Hill",1
"674","Magnoliophyta","Magnoliopsida","Fabaceae","Vicia faba",1903-05-15,1903,41.76361,-72.685,"Hartford",1
"675","Magnoliophyta","Magnoliopsida","Rosaceae","Aronia melanocarpa",1903-05-10,1903,41.7636,-72.6153,"Burnside",1
"676","Magnoliophyta","Liliopsida","Cyperaceae","Carex tetanica",1903-05-10,1903,41.7661,-72.6833,"bank of Housatonic River",1
"677","Magnoliophyta","Magnoliopsida","Rosaceae","Prunus pumila",1903-05-10,1903,41.7798,-72.607,"",1
"678","Magnoliophyta","Liliopsida","Cyperaceae","Carex albicans v. albicans",1903-05-03,1903,41.78222,-72.61194,"East Hartford",1
"679","Magnoliophyta","Magnoliopsida","Saxifragaceae","Micranthes virginiensis",1903-04-09,1903,41.7661,-72.6833,"Cedar Hill",1
"680","Magnoliophyta","Magnoliopsida","Geraniaceae","Erodium cicutarium",1903-01-01,1903,41.76361,-72.68555,"Valley Rail Road",1
"681","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus pruinosa",1904-10-16,1904,41.766,-72.6834,"",1
"682","Lycopodiophyta","Lycopodiopsida","Lycopodiaceae","Lycopodium clavatum",1904-09-21,1904,41.76138,-72.61583,"East Hartford",1
"683","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago puberula",1904-09-21,1904,41.76138,-72.61583,"East Hartford",1
"684","Magnoliophyta","Magnoliopsida","Onagraceae","Epilobium leptophyllum",1904-09-21,1904,41.78222,-72.61194,"East Hartford",1
"685","Pteridophyta","Polypodiopsida","Thelypteridaceae","Parathelypteris noveboracensis",1904-09-05,1904,41.78222,-72.61194,"East Hartford",1
"686","Magnoliophyta","Magnoliopsida","Asteraceae","Crepis capillaris",1904-09-01,1904,41.76138,-72.61583,"East Hartford",1
"687","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens discoidea",1904-08-26,1904,41.78222,-72.61194,"East Hartford",1
"688","Magnoliophyta","Magnoliopsida","Solanaceae","Physalis angulata",1904-08-19,1904,41.766,-72.6834,"",1
"689","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis intermedia",1904-08-19,1904,41.7661,-72.6833,"river bank",1
"690","Magnoliophyta","Magnoliopsida","Lamiaceae","Scutellaria integrifolia",1904-07-24,1904,41.7661,-72.6833,"near old cemetery",1
"691","Magnoliophyta","Magnoliopsida","Ericaceae","Vaccinium corymbosum v. atrococcum",1904-07-21,1904,41.78222,-72.61194,"East Hartford",1
"692","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus bicolor",1904-07-16,1904,41.7635,-72.6153,"",1
"693","Magnoliophyta","Magnoliopsida","Asteraceae","Lactuca canadensis v. longifolia",1904-07-09,1904,41.78444,-72.5775,"Wickham Park, Manchester",1
"694","Magnoliophyta","Magnoliopsida","Betulaceae","Corylus americana",1904-07-03,1904,41.76138,-72.61583,"East Hartford",1
"695","Magnoliophyta","Magnoliopsida","Asteraceae","Erigeron strigosus",1904-07-03,1904,41.76138,-72.61583,"East Hartford",1
"696","Magnoliophyta","Liliopsida","Poaceae","Panicum latifolium",1904-06-23,1904,41.7635,-72.6153,"",1
"697","Magnoliophyta","Liliopsida","Poaceae","Festuca subverticillata",1904-06-23,1904,41.76138,-72.61583,"East Hartford",1
"698","Magnoliophyta","Liliopsida","Poaceae","Bromus pectinatus",1904-06-12,1904,41.766,-72.6834,"",1
"699","Magnoliophyta","Magnoliopsida","Vitaceae","Vitis vulpina",1904-06-09,1904,41.77611,-72.62027,"Hockanum River",1
"700","Magnoliophyta","Magnoliopsida","Fabaceae","Gleditsia triacanthos",1904-06-09,1904,41.76361,-72.685,"Hartford",1
"701","Magnoliophyta","Magnoliopsida","Ranunculaceae","Caltha palustris",1904-05-22,1904,41.76138,-72.61583,"East Hartford",1
"702","Magnoliophyta","Magnoliopsida","Violaceae","Viola palmata",1904-05-22,1904,41.82361,-72.62111,"South Windsor",1
"703","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza capitata v. velutina",1905-10-01,1905,41.82361,-72.62111,"South Windsor",1
"704","Magnoliophyta","Magnoliopsida","Asteraceae","Doellingeria umbellata v. umbellata",1905-09-21,1905,41.76138,-72.61583,"East Hartford",1
"705","Magnoliophyta","Magnoliopsida","Asteraceae","Sonchus arvensis",1905-09-13,1905,41.78222,-72.61194,"East Hartford",1
"706","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum incanum",1905-09-10,1905,41.7635,-72.6153,"",1
"707","Magnoliophyta","Magnoliopsida","Lentibulariaceae","Utricularia intermedia",1905-09-01,1905,41.7922,-72.7189,"Lake Midway",1
"708","Magnoliophyta","Magnoliopsida","Lythraceae","Cuphea viscosissima",1905-08-29,1905,41.7635,-72.6153,"",1
"709","Magnoliophyta","Magnoliopsida","Asteraceae","Sericocarpus linifolius",1905-08-29,1905,41.7635,-72.6153,"",1
"710","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium scabrum v. scabrum",1905-08-29,1905,41.78222,-72.61194,"East Hartford",1
"711","Magnoliophyta","Magnoliopsida","Asteraceae","Mikania scandens",1905-08-29,1905,41.77972,-72.6075,"Burnside",1
"712","Magnoliophyta","Magnoliopsida","Asteraceae","Eurybia radula",1905-08-26,1905,41.7635,-72.6153,"",1
"713","Magnoliophyta","Magnoliopsida","Orobanchaceae","Agalinis tenuifolia",1905-08-26,1905,41.7635,-72.6153,"",1
"714","Pinophyta","Pinopsida","Pinaceae","Pinus rigida",1905-08-25,1905,41.7635,-72.6153,"",1
"715","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Silene armeria",1905-08-19,1905,41.766,-72.6834,"",1
"716","Magnoliophyta","Magnoliopsida","Boraginaceae","Symphytum asperum",1905-07-20,1905,41.78222,-72.61194,"East Hartford",1
"717","Magnoliophyta","Liliopsida","Cyperaceae","Scirpus atrocinctus",1905-06-25,1905,41.7635,-72.6153,"",1
"718","Magnoliophyta","Magnoliopsida","Boraginaceae","Onosmodium virginianum",1905-06-24,1905,41.7661,-72.6833,"bank of Housatonic River",1
"719","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus boyntonii",1905-05-27,1905,41.76138,-72.61583,"East Hartford",1
"720","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus alternifolia",1905-05-27,1905,41.78222,-72.61194,"East Hartford",1
"721","Magnoliophyta","Magnoliopsida","Lamiaceae","Glechoma hederacea",1905-05-24,1905,41.76138,-72.61583,"East Hartford",1
"722","Magnoliophyta","Magnoliopsida","Adoxaceae","Sambucus racemosa",1905-05-19,1905,41.76194,-72.74194,"West Hartford",1
"723","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria virginiana",1905-05-08,1905,41.812,-72.6573,"",1
"724","Magnoliophyta","Magnoliopsida","Cannabaceae","Celtis occidentalis f. pumila",1905-03-19,1905,41.69027,-72.65611,"South Wethersfield",1
"725","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis erythropoda",1905-01-01,1905,41.812,-72.6573,"",1
"726","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus velutina",1906-09-16,1906,41.76583,-72.68388,"Hartford",1
"727","Magnoliophyta","Magnoliopsida","Cistaceae","Helianthemum bicknellii",1906-09-16,1906,41.82361,-72.62111,"South Windsor",1
"728","Magnoliophyta","Magnoliopsida","Cistaceae","Lechea minor",1906-09-16,1906,41.82361,-72.62111,"South Windsor",1
"729","Magnoliophyta","Magnoliopsida","Ranunculaceae","Anemone cylindrica",1906-09-14,1906,41.766,-72.6834,"",1
"730","Pinophyta","Pinopsida","Pinaceae","Picea abies",1906-09-13,1906,41.7635,-72.6153,"",1
"731","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus prinoides",1906-09-13,1906,41.7635,-72.6153,"",1
"732","Magnoliophyta","Magnoliopsida","Onagraceae","Epilobium strictum",1906-09-13,1906,41.7635,-72.6153,"",1
"733","Magnoliophyta","Magnoliopsida","Rosaceae","Dasiphora fruticosa",1906-09-01,1906,41.76361,-72.685,"Hartford",1
"734","Magnoliophyta","Liliopsida","Poaceae","Muhlenbergia glomerata",1906-08-22,1906,41.7922,-72.7189,"",1
"735","Magnoliophyta","Liliopsida","Poaceae","Agrostis canina",1906-07-09,1906,41.7635,-72.6153,"",1
"736","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus semisetosus",1906-06-25,1906,41.7661,-72.6833,"6 mi W of Hartford",1
"737","Magnoliophyta","Magnoliopsida","Aquifoliaceae","Ilex laevigata",1906-06-20,1906,41.7635,-72.6153,"",1
"738","Magnoliophyta","Liliopsida","Poaceae","Poa trivialis",1906-06-17,1906,41.7636,-72.6153,"near Elm Street",1
"739","Magnoliophyta","Magnoliopsida","Juglandaceae","Carya ovata",1906-06-17,1906,41.76138,-72.61583,"East Hartford",1
"740","Magnoliophyta","Magnoliopsida","Brassicaceae","Erysimum cheiranthoides",1906-06-17,1906,41.78222,-72.61194,"East Hartford",1
"741","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton epihydrus",1906-06-16,1906,41.7635,-72.6153,"",1
"742","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Dianthus deltoides",1906-06-11,1906,41.82361,-72.62111,"South Windsor",1
"743","Pteridophyta","Polypodiopsida","Woodsiaceae","Cystopteris fragilis",1906-06-07,1906,41.7635,-72.6153,"",1
"744","Magnoliophyta","Liliopsida","Cyperaceae","Carex cephaloidea",1906-06-07,1906,41.78222,-72.61194,"East Hartford",1
"745","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus brainerdii",1906-05-20,1906,41.7661,-72.6833,"Blue Hill",1
"746","Magnoliophyta","Liliopsida","Poaceae","Oryzopsis asperifolia",1906-05-16,1906,41.7635,-72.6153,"",1
"747","Magnoliophyta","Magnoliopsida","Convolvulaceae","Ipomoea purpurea",1907-09-22,1907,41.73833,-72.66444,"South Meadows",1
"748","Magnoliophyta","Magnoliopsida","Onagraceae","Oenothera gaura",1907-09-11,1907,41.7661,-72.6833,"bank of Housatonic River",1
"749","Magnoliophyta","Magnoliopsida","Asteraceae","Cirsium muticum",1907-09-08,1907,41.79083,-72.67944,"Gully Brook, Hartford",1
"750","Magnoliophyta","Magnoliopsida","Asteraceae","Pseudognaphalium obtusifolium v. praecox",1907-09-08,1907,41.76583,-72.68388,"Hartford",1
"751","Magnoliophyta","Magnoliopsida","Plantaginaceae","Chelone glabra",1907-09-07,1907,41.7661,-72.6833,"Gully Brook region",1
"752","Magnoliophyta","Magnoliopsida","Asteraceae","Lactuca biennis",1907-09-07,1907,41.79083,-72.67944,"Gully Brook, Hartford",1
"753","Magnoliophyta","Magnoliopsida","Apiaceae","Cryptotaenia canadensis",1907-09-07,1907,41.76361,-72.685,"Hartford",1
"754","Magnoliophyta","Magnoliopsida","Asteraceae","Galinsoga parviflora",1907-08-30,1907,41.76583,-72.68388,"Hartford",1
"755","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Stellaria media",1907-08-30,1907,41.76361,-72.685,"Hartford",1
"756","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis palustris v. glaucescens",1907-08-19,1907,41.73833,-72.66444,"South Meadows",1
"757","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria graminea",1907-08-17,1907,41.766,-72.6834,"",1
"758","Magnoliophyta","Liliopsida","Poaceae","Lolium multiflorum",1907-07-27,1907,41.7635,-72.6153,"",1
"759","Magnoliophyta","Magnoliopsida","Asteraceae","Tragopogon pratensis",1907-07-08,1907,41.78222,-72.61194,"East Hartford",1
"760","Magnoliophyta","Liliopsida","Poaceae","Panicum linearifolium",1907-06-20,1907,41.7635,-72.6153,"",1
"761","Magnoliophyta","Liliopsida","Cyperaceae","Carex blanda",1907-06-20,1907,41.7635,-72.6153,"",1
"762","Magnoliophyta","Liliopsida","Poaceae","Festuca capillata",1907-06-20,1907,41.7635,-72.6153,"",1
"763","Magnoliophyta","Liliopsida","Cyperaceae","Carex buxbaumii",1907-05-27,1907,41.7635,-72.6153,"",1
"764","Magnoliophyta","Magnoliopsida","Saxifragaceae","Tiarella cordifolia",1907-05-27,1907,41.7635,-72.6153,"",1
"765","Magnoliophyta","Liliopsida","Cyperaceae","Bolboschoenus fluviatilis",1908-10-11,1908,41.7636,-72.6153,"Connecticut River shore",1
"766","Magnoliophyta","Liliopsida","Cyperaceae","Lipocarpha micrantha",1908-10-11,1908,41.7661,-72.6833,"sandy shore of Connecticut River",1
"767","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum flexuosum",1908-10-11,1908,41.78222,-72.61194,"East Hartford",1
"768","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Citrullus lanatus",1908-09-28,1908,41.766,-72.6834,"",1
"769","Magnoliophyta","Magnoliopsida","Asteraceae","Helianthus debilis",1908-09-27,1908,41.766,-72.6834,"",1
"770","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Momordica charantia",1908-09-27,1908,41.766,-72.6834,"",1
"771","Magnoliophyta","Magnoliopsida","Lamiaceae","Blephilia hirsuta",1908-09-20,1908,41.766,-72.6834,"",1
"772","Magnoliophyta","Magnoliopsida","Celastraceae","Parnassia glauca",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",1
"773","Magnoliophyta","Magnoliopsida","Acanthaceae","Gerardia paupercula",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",1
"774","Magnoliophyta","Magnoliopsida","Crassulaceae","Hylotelephium telephium",1908-09-11,1908,41.78222,-72.61194,"East Hartford",1
"775","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Verbascum blattaria",1908-08-27,1908,41.766,-72.6834,"",1
"776","Magnoliophyta","Liliopsida","Pontederiaceae","Pontederia cordata",1908-08-02,1908,41.7661,-72.6833,"South Meadow",1
"777","Magnoliophyta","Magnoliopsida","Asteraceae","Helianthus divaricatus",1908-07-19,1908,41.7635,-72.6153,"",1
"778","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria hydropiperoides",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"779","Magnoliophyta","Magnoliopsida","Rubiaceae","Cephalanthus occidentalis",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"780","Magnoliophyta","Magnoliopsida","Plantaginaceae","Veronicastrum virginicum",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"781","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum virginianum",1908-07-06,1908,41.7636,-72.6153,"Long Hill",1
"782","Magnoliophyta","Magnoliopsida","Orobanchaceae","Melampyrum lineare",1908-06-27,1908,41.7635,-72.6153,"",1
"783","Magnoliophyta","Magnoliopsida","Asteraceae","Dendranthema leucanthum",1908-06-26,1908,41.7635,-72.6153,"",1
"784","Magnoliophyta","Magnoliopsida","Salicaceae","Salix pentandra",1908-06-24,1908,41.7661,-72.6833,"park on Connecticut River",1
"785","Magnoliophyta","Magnoliopsida","Rosaceae","Rosa virginiana",1908-06-14,1908,41.7661,-72.6833,"Cedar Mountain",1
"786","Magnoliophyta","Magnoliopsida","Brassicaceae","Boechera canadensis",1908-06-14,1908,41.7661,-72.6833,"Cedar Hill",1
"787","Magnoliophyta","Magnoliopsida","Lentibulariaceae","Utricularia vulgaris",1908-06-07,1908,41.78222,-72.61194,"East Hartford",1
"788","Magnoliophyta","Magnoliopsida","Ranunculaceae","Aquilegia vulgaris",1908-05-31,1908,41.766,-72.6834,"",1
"789","Magnoliophyta","Magnoliopsida","Araliaceae","Aralia nudicaulis",1908-05-23,1908,41.7635,-72.6153,"",1
"790","Magnoliophyta","Magnoliopsida","Rosaceae","Aronia arbutifolia",1908-05-23,1908,41.7635,-72.6153,"",1
"791","Magnoliophyta","Magnoliopsida","Juglandaceae","Carya cordiformis",1909-09-25,1909,41.766,-72.6834,"",1
"792","Magnoliophyta","Magnoliopsida","Solanaceae","Nicotiana tabacum",1909-09-25,1909,41.766,-72.6834,"",1
"793","Magnoliophyta","Magnoliopsida","Solanaceae","Physalis grisea",1909-09-25,1909,41.766,-72.6834,"",1
"794","Magnoliophyta","Magnoliopsida","Rosaceae","Prunus domestica",1909-09-25,1909,41.766,-72.6834,"",1
"795","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum ascyron",1909-09-25,1909,41.766,-72.6834,"",1
"796","Magnoliophyta","Magnoliopsida","Asteraceae","Callistephus chinensis",1909-09-25,1909,41.766,-72.6834,"",1
"797","Magnoliophyta","Liliopsida","Poaceae","Zizania aquatica",1909-09-25,1909,41.7661,-72.6833,"in slough by Connecticut iver",1
"798","Magnoliophyta","Magnoliopsida","Lauraceae","Lindera benzoin",1909-09-19,1909,41.7012,-72.6704,"",1
"799","Magnoliophyta","Magnoliopsida","Oleaceae","Forsythia viridissima",1909-09-12,1909,41.7012,-72.6704,"",1
"800","Magnoliophyta","Liliopsida","Poaceae","Panicum sphaerocarpon",1909-09-12,1909,41.7012,-72.6704,"",1
"801","Magnoliophyta","Magnoliopsida","Ulmaceae","Ulmus americana",1909-09-12,1909,41.7011,-72.6703,"at old nursery",1
"802","Magnoliophyta","Magnoliopsida","Anacardiaceae","Rhus cotinoides",1909-09-12,1909,41.7012,-72.6704,"",1
"803","Magnoliophyta","Magnoliopsida","Rosaceae","Sorbus americana",1909-09-12,1909,41.7012,-72.6704,"",1
"804","Magnoliophyta","Magnoliopsida","Fabaceae","Gymnocladus dioica",1909-09-12,1909,41.7012,-72.6704,"",1
"805","Magnoliophyta","Magnoliopsida","Rosaceae","Pyrus communis",1909-09-12,1909,41.7012,-72.6704,"",1
"806","Magnoliophyta","Magnoliopsida","Asteraceae","Coreopsis nuecensis",1909-09-07,1909,41.7661,-72.6833,"South Meadow",1
"807","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton bicupulatus",1909-08-21,1909,41.766,-72.6834,"",1
"808","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus idaeus ssp. strigosus",1909-07-09,1909,41.7012,-72.6704,"",1
"809","Magnoliophyta","Magnoliopsida","Hydrangeaceae","Philadelphus inodorus",1909-07-09,1909,41.7012,-72.6704,"",1
"810","Magnoliophyta","Magnoliopsida","Fagaceae","Fagus sylvatica",1909-07-09,1909,41.7011,-72.6703,"from tree in nursery row at old nursery",1
"811","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus alba",1909-07-09,1909,41.7011,-72.6703,"in old nursery",1
"812","Pteridophyta","Polypodiopsida","Pteridaceae","Cryptogramma stelleri",1909-06-18,1909,41.7661,-72.6833,"bank of Housatonic River",1
"813","Magnoliophyta","Magnoliopsida","Rosaceae","Rosa pygmaea",1909-06-08,1909,41.7012,-72.6704,"",1
"814","Magnoliophyta","Magnoliopsida","Fabaceae","Laburnum anagyroides",1909-06-08,1909,41.7012,-72.6704,"",1
"815","Magnoliophyta","Magnoliopsida","Ericaceae","Kalmia latifolia",1909-05-27,1909,41.7661,-72.6833,"rich woods",1
"816","Magnoliophyta","Liliopsida","Poaceae","Bromus tectorum",1909-05-10,1909,41.76583,-72.68388,"Hartford",1
"817","Magnoliophyta","Magnoliopsida","Fagaceae","Fagus grandifolia",1910-06-19,1910,41.76138,-72.61583,"East Hartford",1
"818","Magnoliophyta","Magnoliopsida","Brassicaceae","Camelina microcarpa",1910-06-14,1910,41.78222,-72.61194,"East Hartford",1
"819","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza angustifolia",1911-09-17,1911,41.7636,-72.6153,"along Connecticut River",1
"820","Magnoliophyta","Magnoliopsida","Lamiaceae","Origanum vulgare",1911-09-11,1911,41.7661,-72.6833,"bank of Housatonic River",1
"821","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus odoratus",1911-09-06,1911,41.7661,-72.6833,"sandy shore of Connecticut River",1
"822","Magnoliophyta","Magnoliopsida","Oleaceae","Fraxinus profunda",1911-08-13,1911,41.7922,-72.7189,"",1
"823","Magnoliophyta","Magnoliopsida","Malvaceae","Tilia platyphyllos",1911-07-01,1911,41.7012,-72.6704,"",1
"824","Magnoliophyta","Liliopsida","Cyperaceae","Carex saxatilis v. jejuna",1911-05-30,1911,41.78222,-72.61194,"East Hartford",1
