"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"1191","Magnoliophyta","Liliopsida","Araceae","Peltandra virginica",1976-07-26,1976,41.69027,-72.65611,"South Wethersfield",5
"1192","Magnoliophyta","Liliopsida","Poaceae","Agrostis perennans",1979-06-13,1979,41.76194,-72.74194,"West Hartford",5
"1193","Magnoliophyta","Magnoliopsida","Ericaceae","Vaccinium corymbosum",1981-04-27,1981,41.71222,-72.60805,"Glastonbury",5
"1194","Magnoliophyta","Magnoliopsida","Asteraceae","Xanthium strumarium",1983-08-25,1983,41.76555,-72.66555,"Connecticut River, East Hartford",5
"1195","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus cerris",1985-04-30,1985,41.76333,-72.67694,"Bushnell Park",5
"1196","Magnoliophyta","Magnoliopsida","Rosaceae","Potentilla argentea",1987-07-01,1987,41.76333,-72.55777,"Manchester Community College",5
"1197","Magnoliophyta","Magnoliopsida","Asteraceae","Lactuca serriola",1988-07-27,1988,41.70111,-72.67,"Wethersfield",5
"1198","Magnoliophyta","Magnoliopsida","Asteraceae","Erigeron annuus",1988-06-16,1988,41.70111,-72.67,"Wethersfield",5
"1199","Magnoliophyta","Magnoliopsida","Fabaceae","Trifolium aureum",1988-06-16,1988,41.70111,-72.67,"Wethersfield",5
"1200","Magnoliophyta","Magnoliopsida","Geraniaceae","Geranium maculatum",1988-06-01,1988,41.70111,-72.67,"Wethersfield",5
"1201","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum gentianoides",1990-09-24,1990,41.82361,-72.62111,"South Windsor",5
"1202","Magnoliophyta","Magnoliopsida","Asteraceae","Inula helenium",1990-07-23,1990,41.7011,-72.6703,"E side Collier Road, S of Peach Hill Rd. near Collier Swamp and sewer line",5
"1203","Magnoliophyta","Magnoliopsida","Asteraceae","Rudbeckia hirta",1992-09-21,1992,41.7011,-72.6703,"Wintergreen Woods - Wethersfield",5
"1204","Magnoliophyta","Magnoliopsida","Oxalidaceae","Oxalis stricta",1993-07-27,1993,41.78444,-72.5775,"Wickham Park, Manchester",5
"1205","Magnoliophyta","Magnoliopsida","Apocynaceae","Apocynum androsaemifolium",1993-07-27,1993,41.78444,-72.5775,"Wickham Park, Manchester",5
"1206","Magnoliophyta","Magnoliopsida","Verbenaceae","Verbena hastata",1993-07-24,1993,41.78444,-72.5775,"Wickham Park, Manchester",5
"1207","Magnoliophyta","Magnoliopsida","Onagraceae","Epilobium coloratum",1995-10-26,1995,41.77722,-72.56638,"Laurel Marsh",5
"1208","Magnoliophyta","Magnoliopsida","Ericaceae","Gaylussacia frondosa",1995-08-23,1995,41.82361,-72.62111,"South Windsor",5
"1209","Magnoliophyta","Liliopsida","Poaceae","Panicum dichotomiflorum",1997-09-02,1997,41.7636,-72.6153,"Connecticut River shore",5
"1210","Arthropoda","Insecta","Nymphalidae","Danaus plexippus",1998-09-29,1998,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Great Meadow Rd south of Putnam Bridge",5
"1211","Arthropoda","Insecta","Nymphalidae","Coenonympha tullia",1999-06-12,1999,41.79583,-72.69875,"CBAP Quad:Block 37:3 - Hartford, Keney Park",5
"1212","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton crispus",2000-10-03,2000,41.77638,-72.66416,"Riverside Park (Hartford)",5
"1213","Magnoliophyta","Liliopsida","Butomaceae","Butomus umbellatus",2000-07-06,2000,41.7661,-72.6833,"Foly Brook conservation area, south dike and directly south of Branard Field runway. Slough in second grouwth flood plain forest",5
"1214","Magnoliophyta","Magnoliopsida","Ericaceae","Rhododendron canadense",2004-07-21,2004,41.8123,-72.6806,"Windsor",5
"1215","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Mimulus alatus",2005-09-29,2005,41.76638,-72.6402,"East Hartford",5
"1216","Chordata","Amphibia","Ranidae","Lithobates clamitans ssp. melanota",2005-06-03,2005,41.758,-72.609,"Fire and Police Association property east of Rentschler Field",5
"1217","Magnoliophyta","Liliopsida","Amaryllidaceae","Allium canadense",2006-06-08,2006,41.72055,-72.65777,"Wethersfield Cove",5
"1218","Chordata","Aves","Scolopacidae","Limnodromus griseus",2012-05-23,2012,41.7546,-72.6201,"Cabelas Field",5
"1219","Chordata","Aves","Parulidae","Parkesia motacilla",2012-05-11,2012,41.7702,-72.6368,"Hockanum River Linear Park Trail - East Hartford",5
"1220","Chordata","Aves","Anatidae","Melanitta nigra",2013-11-08,2013,41.7515,-72.6543,"Charter Oak Landing - Hartford",5
"1221","Chordata","Aves","Cuculidae","Coccyzus americanus",2013-08-27,2013,41.7256,-72.6932,"Cedar Hill Cemetery (Hartford)",5
"1222","Chordata","Aves","Phalacrocoracidae","Phalacrocorax carbo",2013-05-24,2013,41.7241,-72.6579,"Wethersfield Covee",5
"1223","Chordata","Aves","Anatidae","Melanitta fusca",2014-03-11,2014,41.7748,-72.665,"Riverside Park (Hartford)",5
"1224","Chordata","Aves","Troglodytidae","Troglodytes aedon ssp. aedon",1892-05-25,1892,41.78222,-72.6125,"East Hartford",6
"1225","Magnoliophyta","Liliopsida","Cyperaceae","Carex vulpinoidea",1903-06-09,1903,41.78222,-72.61194,"East Hartford",6
"1226","Pteridophyta","Polypodiopsida","Woodsiaceae","Athyrium filix-femina",1907-09-07,1907,41.80222,-72.66611,"Keney Park",6
"1227","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Bassia scoparia",1909-09-25,1909,41.766,-72.6834,"",6
"1228","Magnoliophyta","Magnoliopsida","Lamiaceae","Lycopus virginicus",1909-09-25,1909,41.766,-72.6834,"",6
"1229","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus reduncus",1909-09-25,1909,41.7661,-72.6833,"Sand bars of Connecticut River",6
"1230","Magnoliophyta","Liliopsida","Typhaceae","Sparganium androcladum",1909-09-25,1909,41.76555,-72.66555,"Connecticut River, Hartford",6
"1231","Magnoliophyta","Liliopsida","Cyperaceae","Carex haydenii",1911-05-30,1911,41.78222,-72.61194,"East Hartford",6
"1232","Magnoliophyta","Liliopsida","Cyperaceae","Carex folliculata",1912-06-28,1912,41.78222,-72.61194,"East Hartford",6
"1233","Magnoliophyta","Magnoliopsida","Menispermaceae","Menispermum canadense",1919-06-08,1919,41.76555,-72.66555,"Connecticut River, East Hartford",6
"1234","Magnoliophyta","Liliopsida","Poaceae","Paspalum setaceum",1922-09-01,1922,41.7635,-72.6153,"",6
"1235","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago rugosa",1928-09-15,1928,41.75223,-72.72181,"Oakwood Avenue Woods",6
"1236","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus acris",1928-06-15,1928,41.75223,-72.72181,"Oakwood Avenue Woods",6
"1237","Magnoliophyta","Liliopsida","Cyperaceae","Carex rosea",1930-06-12,1930,41.76361,-72.685,"Hartford",6
"1238","Magnoliophyta","Liliopsida","Cyperaceae","Carex stipata",1930-06-12,1930,41.75916,-72.67277,"Charter Oak Tree Memorial Park, Hartford",6
"1239","Magnoliophyta","Magnoliopsida","Violaceae","Viola blanda",1930-05-01,1930,41.76361,-72.685,"Hartford",6
"1240","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris cristata",1938-07-01,1938,41.70111,-72.67,"Wethersfield",6
"1241","Magnoliophyta","Magnoliopsida","Ericaceae","Rhododendron viscosum",1944-06-18,1944,41.766,-72.6834,"",6
"1242","Magnoliophyta","Liliopsida","Iridaceae","Sisyrinchium angustifolium",1944-06-12,1944,41.76194,-72.74194,"West Hartford",6
"1243","Magnoliophyta","Magnoliopsida","Salicaceae","Populus deltoides",1946-06-04,1946,41.76583,-72.68388,"Hartford",6
"1244","Magnoliophyta","Liliopsida","Cyperaceae","Bulbostylis capillaris",1963-07-25,1963,41.80222,-72.66611,"Keney Park",6
"1245","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum puniceum",1973-10-13,1973,41.76361,-72.685,"North Hartford",6
"1246","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria latifolia",1973-09-13,1973,41.725,-72.65833,"Wethersfield Cove",6
"1247","Magnoliophyta","Magnoliopsida","Urticaceae","Boehmeria cylindrica",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",6
"1248","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens cernua",1977-09-07,1977,41.72527,-72.66194,"Folley Brook",6
"1249","Magnoliophyta","Magnoliopsida","Solanaceae","Solanum nigrum",1977-09-07,1977,41.7275,-72.66305,"Folly Brook Natural Area",6
"1250","Magnoliophyta","Magnoliopsida","Verbenaceae","Verbena urticifolia",1978-08-27,1978,41.81305,-72.64388,"Bissell Bridge, Connecticut River, South Windsor",6
"1251","Magnoliophyta","Magnoliopsida","Campanulaceae","Lobelia spicata",1987-07-01,1987,41.76333,-72.55777,"Manchester Community College",6
"1252","Magnoliophyta","Magnoliopsida","Asteraceae","Vernonia noveboracensis",1988-10-05,1988,41.70111,-72.67,"Wethersfield",6
"1253","Magnoliophyta","Magnoliopsida","Brassicaceae","Rorippa sylvestris",1988-08-02,1988,41.70111,-72.67,"Wethersfield",6
"1254","Magnoliophyta","Magnoliopsida","Ericaceae","Pyrola elliptica",1988-06-26,1988,41.70111,-72.67,"Wethersfield",6
"1255","Magnoliophyta","Magnoliopsida","Apiaceae","Daucus carota",1992-10-27,1992,41.72527,-72.66194,"Folley Brook",6
"1256","Magnoliophyta","Liliopsida","Cyperaceae","Carex barrattii",1996-07-11,1996,41.82361,-72.62111,"South Windsor",6
"1257","Arthropoda","Insecta","Hesperiidae","Poanes zabulon",1997-09-01,1997,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Trail west of High School",6
"1258","Arthropoda","Insecta","Papilionidae","Papilio glaucus",1998-08-07,1998,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Wintergeen Woods nr Foley Brook",6
"1259","Arthropoda","Insecta","Nymphalidae","Vanessa atalanta",1998-07-02,1998,41.79583,-72.69875,"CBAP Quad:Block 37:3 - West Hartford, Elizabeth Park",6
"1260","Magnoliophyta","Liliopsida","Poaceae","Echinochloa walteri",1999-08-23,1999,41.7011,-72.6703,"bank of Connecticut River",6
"1261","Magnoliophyta","Magnoliopsida","Simaroubaceae","Ailanthus altissima",1999-06-15,1999,41.76361,-72.685,"Hartford",6
"1262","Arthropoda","Insecta","Hesperiidae","Ancyloxypha numitor",1999-06-12,1999,41.79583,-72.63625,"CBAP Quad:Block 37:6 - Hartford, Riverside Park",6
"1263","Magnoliophyta","Liliopsida","Araceae","Arisaema dracontium",2005-06-03,2005,41.76657,-72.64048,"Hockanum River",6
"1264","Magnoliophyta","Magnoliopsida","Fabaceae","Amorpha fruticosa",2006-06-08,2006,41.72055,-72.65777,"Wethersfield Cove",6
"1265","Chordata","Aves","Scolopacidae","Calidris mauri",2013-08-27,2013,41.7546,-72.6201,"Cabelas Field",6
"1266","Chordata","Aves","Ardeidae","Ixobrychus exilis",2014-07-12,2014,41.8256,-72.6262,"Vibert Rd",6
"1267","Chordata","Aves","Podicipedidae","Podiceps auritus",2015-04-12,2015,41.72071,-72.65752,"",6
"1268","Chordata","Aves","Troglodytidae","Cistothorus palustris ssp. palustris",1887-10-10,1887,41.78222,-72.6125,"East Hartford",7
"1269","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum ellipticum",1903-07-07,1903,41.7635,-72.6153,"",7
"1270","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus frondosus",1907-06-22,1907,41.7011,-72.6703,"Cedar Hill",7
"1271","Magnoliophyta","Liliopsida","Poaceae","Eragrostis pilosa",1908-10-17,1908,41.766,-72.6834,"",7
"1272","Magnoliophyta","Magnoliopsida","Asteraceae","Rudbeckia triloba",1908-09-19,1908,41.766,-72.6834,"",7
"1273","Magnoliophyta","Magnoliopsida","Rubiaceae","Galium tinctorium",1908-06-14,1908,41.7661,-72.6833,"South Meadow",7
"1274","Magnoliophyta","Liliopsida","Cyperaceae","Carex lurida",1908-06-08,1908,41.78222,-72.61194,"East Hartford",7
"1275","Magnoliophyta","Magnoliopsida","Cannabaceae","Humulus japonicus",1909-09-25,1909,41.7661,-72.6833,"dump on South Meadows",7
"1276","Pteridophyta","Psilotopsida","Ophioglossaceae","Botrychium dissectum",1914-08-01,1914,41.77277,-72.57305,"Laurel Lake, Manchester",7
"1277","Magnoliophyta","Liliopsida","Poaceae","Panicum acuminatum",1921-07-02,1921,41.7661,-72.6833,"sandy soil of old excavation",7
"1278","Magnoliophyta","Magnoliopsida","Violaceae","Viola lanceolata",1932-06-09,1932,41.76194,-72.74194,"West Hartford",7
"1279","Arthropoda","Insecta","Ichneumonidae","Eriborus terebrans",1939-01-01,1939,41.78222,-72.6125,"East Hartford",7
"1280","Magnoliophyta","Liliopsida","Orchidaceae","Spiranthes cernua",1940-08-13,1940,41.7661,-72.6833,"East Hartland",7
"1281","Magnoliophyta","Liliopsida","Araceae","Arisaema triphyllum",1947-11-01,1947,41.78222,-72.61194,"East Hartford",7
"1282","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus canadensis",1954-06-20,1954,41.7922,-72.7189,"Pell Road",7
"1283","Magnoliophyta","Liliopsida","Cyperaceae","Carex crinita",1976-07-26,1976,41.69027,-72.65611,"South Wethersfield",7
"1284","Magnoliophyta","Magnoliopsida","Apocynaceae","Apocynum cannabinum",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",7
"1285","Equisetophyta","Equisetopsida","Equisetaceae","Equisetum arvense",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",7
"1286","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus esculentus",1977-09-07,1977,41.7275,-72.66305,"Folly Brook Natural Area",7
"1287","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Chenopodium album",1978-09-15,1978,41.81305,-72.64444,"Bissell Bridge, Connecticut River, South Windsor",7
"1288","Magnoliophyta","Liliopsida","Cyperaceae","Carex vestita",1979-05-29,1979,41.82361,-72.62111,"South Windsor",7
"1289","Magnoliophyta","Magnoliopsida","Lamiaceae","Scutellaria lateriflora",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",7
"1290","Pteridophyta","Polypodiopsida","Lygodiaceae","Lygodium palmatum",1988-11-26,1988,41.7636,-72.6153,"Main Street",7
"1291","Magnoliophyta","Magnoliopsida","Apiaceae","Zizia aurea",1988-07-27,1988,41.70111,-72.67,"Wethersfield",7
"1292","Magnoliophyta","Liliopsida","Iridaceae","Iris versicolor",1988-06-16,1988,41.70111,-72.67,"Wethersfield",7
"1293","Magnoliophyta","Magnoliopsida","Gentianaceae","Bartonia virginica",1990-09-24,1990,41.82361,-72.62111,"South Windsor",7
"1294","Magnoliophyta","Magnoliopsida","Fabaceae","Trifolium pratense",1990-09-09,1990,41.71222,-72.60805,"Glastonbury",7
"1295","Magnoliophyta","Magnoliopsida","Asteraceae","Arctium minus",1991-07-19,1991,41.76138,-72.61583,"East Hartford",7
"1296","Magnoliophyta","Liliopsida","Commelinaceae","Commelina communis",1993-08-04,1993,41.76194,-72.74194,"West Hartford",7
"1297","Magnoliophyta","Magnoliopsida","Campanulaceae","Lobelia inflata",1993-07-29,1993,41.79555,-72.71555,"University of Hartford",7
"1298","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria pensylvanica",1995-11-01,1995,41.766,-72.6834,"",7
"1299","Magnoliophyta","Magnoliopsida","Solanaceae","Solanum dulcamara",1995-11-01,1995,41.77722,-72.56638,"Laurel Marsh",7
"1300","Arthropoda","Insecta","Nymphalidae","Phyciodes tharos",1998-08-31,1998,41.79583,-72.69875,"CBAP Quad:Block 37:3 - West Hartford, Between St. Josephs College and UCONN law",7
"1301","Arthropoda","Insecta","Hesperiidae","Epargyreus clarus",1999-08-02,1999,41.79583,-72.69875,"CBAP Quad:Block 37:3 - West Hartford, Hartford Uconn Campus",7
"1302","Magnoliophyta","Liliopsida","Cyperaceae","Carex amphibola",1999-06-12,1999,41.80222,-72.66611,"Keney Park",7
"1303","Magnoliophyta","Magnoliopsida","Brassicaceae","Capsella bursa-pastoris",2006-04-11,2006,41.76813,-72.57332,"Manchester",7
"1304","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton nodosus",2007-10-10,2007,41.76361,-72.685,"Hartford",7
"1305","Magnoliophyta","Magnoliopsida","Balsaminaceae","Impatiens capensis",2009-07-29,2009,41.79555,-72.71555,"University of Hartford",7
"1306","Chordata","Aves","Emberizidae","Calcarius lapponicus",2013-12-01,2013,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",7
"1307","Chordata","Aves","Hirundinidae","Petrochelidon pyrrhonota",2013-09-14,2013,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",7
"1308","Chordata","Aves","Caprimulgidae","Chordeiles minor",2014-05-14,2014,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",7
"1309","Chordata","Aves","Podicipedidae","Podiceps grisegena",2014-04-02,2014,41.7239,-72.6584,"Wethersfield Cove",7
"1310","Chordata","Aves","Strigidae","Bubo scandiacus",2014-03-16,2014,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",7
"1311","Chordata","Aves","Laridae","Larus hyperboreus",2014-02-23,2014,41.7613,-72.6618,"Great River Park - East Hartford",7
"1312","Chordata","Aves","Anatidae","Bucephala albeola",2014-02-20,2014,41.775,-72.6653,"Riverside Park (Hartford)",7
"1313","Magnoliophyta","Magnoliopsida","Asteraceae","Taraxacum croceum",2015-10-14,2015,41.78124,-72.72932,"",7
"1314","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus strigosus",1908-07-26,1908,41.78222,-72.61194,"East Hartford",8
"1315","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus tuberculatus",1909-09-06,1909,41.76361,-72.685,"Hartford",8
"1316","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus graecizans",1909-08-20,1909,41.766,-72.6834,"",8
"1317","Magnoliophyta","Magnoliopsida","Gentianaceae","Gentiana clausa",1912-09-07,1912,41.76361,-72.685,"Hartford",8
"1318","Magnoliophyta","Liliopsida","Cyperaceae","Carex albicans",1913-05-18,1913,41.78222,-72.61194,"East Hartford",8
"1319","Magnoliophyta","Magnoliopsida","Asteraceae","Lactuca canadensis",1916-07-29,1916,41.7636,-72.6153,"cemetery",8
"1320","Magnoliophyta","Magnoliopsida","Apiaceae","Cicuta maculata",1919-07-28,1919,41.7661,-72.6833,"bank of Housatonic River",8
"1321","Magnoliophyta","Magnoliopsida","Asteraceae","Euthamia graminifolia",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",8
"1322","Magnoliophyta","Magnoliopsida","Ranunculaceae","Anemone quinquefolia",1928-05-13,1928,41.75223,-72.72181,"Oakwood Avenue Woods",8
"1323","Magnoliophyta","Liliopsida","Orchidaceae","Goodyera pubescens",1936-07-05,1936,41.7661,-72.6833,"E. Hartland",8
"1324","Magnoliophyta","Liliopsida","Orchidaceae","Platanthera lacera",1939-03-01,1939,41.70111,-72.67,"Wethersfield",8
"1325","Pteridophyta","Polypodiopsida","Onocleaceae","Onoclea sensibilis",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",8
"1326","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis obtusa",1978-09-06,1978,41.70611,-72.6175,"Connecticut River",8
"1327","Magnoliophyta","Liliopsida","Poaceae","Eragrostis hypnoides",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",8
"1328","Magnoliophyta","Magnoliopsida","Malvaceae","Tilia cordata",1987-09-28,1987,41.76333,-72.67694,"Bushnell Park",8
"1329","Magnoliophyta","Magnoliopsida","Asteraceae","Eurybia divaricata",1988-10-22,1988,41.70111,-72.67,"Wethersfield",8
"1330","Magnoliophyta","Magnoliopsida","Adoxaceae","Sambucus nigra",1988-06-20,1988,41.70111,-72.67,"Wethersfield",8
"1331","Magnoliophyta","Magnoliopsida","Adoxaceae","Viburnum recognitum",1988-06-14,1988,41.70111,-72.67,"Wethersfield",8
"1332","Magnoliophyta","Magnoliopsida","Urticaceae","Pilea pumila",1989-09-22,1989,41.72527,-72.66194,"Folley Brook",8
"1333","Magnoliophyta","Magnoliopsida","Fabaceae","Trifolium arvense",1990-09-19,1990,41.71222,-72.60805,"Glastonbury",8
"1334","Magnoliophyta","Magnoliopsida","Convolvulaceae","Calystegia sepium",1990-07-31,1990,41.73055,-72.72277,"Trout Brook",8
"1335","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago juncea",1993-08-01,1993,41.76583,-72.68388,"Hartford",8
"1336","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium perfoliatum",1993-07-27,1993,41.78444,-72.5775,"Wickham Park, Manchester",8
"1337","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum novae-angliae",1996-10-01,1996,41.77722,-72.56638,"Laurel Marsh",8
"1338","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Echinocystis lobata",1996-10-01,1996,41.77722,-72.56638,"Laurel Marsh",8
"1339","Arthropoda","Insecta","Hesperiidae","Polites peckius",1999-06-12,1999,41.79583,-72.63625,"CBAP Quad:Block 37:6 - Hartford, Riverside Park",8
"1340","Arthropoda","Insecta","Hesperiidae","Thymelicus lineola",1999-06-12,1999,41.79583,-72.63625,"CBAP Quad:Block 37:6 - Hartford, Riverside Park",8
"1341","Magnoliophyta","Liliopsida","Dioscoreaceae","Dioscorea villosa",1999-06-11,1999,41.80222,-72.66611,"Keney Park",8
"1342","Magnoliophyta","Magnoliopsida","Sapindaceae","Acer platanoides",2005-11-17,2005,41.76659,-72.64085,"East Hartford",8
"1343","Chordata","Amphibia","Bufonidae","Anaxyrus fowleri",2005-06-03,2005,41.758,-72.609,"Fire and Police Association property east of Rentschler Field",8
"1344","Chordata","Aves","Vireonidae","Vireo philadelphicus",2013-09-19,2013,41.775,-72.6653,"Riverside Park (Hartford)",8
"1345","Chordata","Aves","Fringillidae","Carduelis flammea",2013-01-18,2013,41.7102,-72.6387,"Wethersfield Meadows",8
"1346","Magnoliophyta","Magnoliopsida","Polygonaceae","Rumex verticillatus",1909-09-25,1909,41.766,-72.6834,"",9
"1347","Magnoliophyta","Magnoliopsida","Staphyleaceae","Staphylea trifolia",1914-05-24,1914,41.76194,-72.74194,"West Hartford",9
"1348","Magnoliophyta","Magnoliopsida","Linderniaceae","Lindernia dubia",1916-08-10,1916,41.7636,-72.6153,"Hockanum River",9
"1349","Magnoliophyta","Magnoliopsida","Lamiaceae","Mentha arvensis",1928-07-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",9
"1350","Magnoliophyta","Magnoliopsida","Asteraceae","Scorzoneroides autumnalis",1940-09-02,1940,41.7636,-72.6153,"Silver Lane",9
"1351","Magnoliophyta","Magnoliopsida","Violaceae","Viola labradorica",1979-06-13,1979,41.76194,-72.74194,"West Hartford",9
"1352","Magnoliophyta","Magnoliopsida","Euphorbiaceae","Euphorbia maculata",1983-08-27,1983,41.78222,-72.61194,"East Hartford",9
"1353","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum mutilum",1988-08-03,1988,41.70111,-72.67,"Wethersfield",9
"1354","Magnoliophyta","Magnoliopsida","Malvaceae","Tilia americana",1993-08-03,1993,41.76194,-72.74194,"West Hartford",9
"1355","Arthropoda","Insecta","Pieridae","Colias philodice",1998-08-31,1998,41.79583,-72.63625,"CBAP Quad:Block 37:6 - East Hartford, East River Dr and Rte 2",9
"1356","Chordata","Aves","Laridae","Chroicocephalus philadelphia",2014-05-22,2014,41.7239,-72.6584,"Wethersfield Cove",9
"1357","Chordata","Aves","Anatidae","Chen caerulescens",2014-04-26,2014,41.7774,-72.6491,"East Hartford Levy and Railroad Bridge",9
"1358","Chordata","Aves","Anatidae","Mergus serrator",2014-02-23,2014,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",9
"1359","Chordata","Aves","Anatidae","Anas clypeata",2014-02-22,2014,41.7239,-72.6584,"Wethersfield Cove",9
"1360","Magnoliophyta","Liliopsida","Cyperaceae","Carex lupulina",1905-08-19,1905,41.69027,-72.65611,"South Wethersfield",10
"1361","Magnoliophyta","Liliopsida","Cyperaceae","Carex intumescens",1908-07-27,1908,41.7635,-72.6153,"",10
"1362","Magnoliophyta","Magnoliopsida","Onagraceae","Ludwigia polycarpa",1909-09-25,1909,41.766,-72.6834,"",10
"1363","Magnoliophyta","Liliopsida","Cyperaceae","Carex echinata",1914-06-12,1914,41.76194,-72.74194,"West Hartford",10
"1364","Magnoliophyta","Liliopsida","Cyperaceae","Carex pensylvanica",1928-04-19,1928,41.75223,-72.72181,"Oakwood Avenue Woods",10
"1365","Magnoliophyta","Liliopsida","Cyperaceae","Scirpus cyperinus",1930-08-26,1930,41.76194,-72.74194,"West Hartford",10
"1366","Magnoliophyta","Magnoliopsida","Onagraceae","Ludwigia alternifolia",1978-08-12,1978,41.70611,-72.6175,"Connecticut River",10
"1367","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum lanceolatum",1996-10-01,1996,41.77722,-72.56638,"Laurel Marsh",10
"1368","Arthropoda","Insecta","Asilidae","Nicocles politus",2006-09-09,2006,41.8,-72.67,"",10
"1369","Chordata","Aves","Anatidae","Anas strepera",2014-03-17,2014,41.7096,-72.6374,"Wethersfield Meadows",10
"1370","Magnoliophyta","Liliopsida","Cyperaceae","Carex grayi",1905-06-09,1905,41.78222,-72.61194,"East Hartford",11
"1371","Pteridophyta","Polypodiopsida","Osmundaceae","Osmunda regalis",1973-09-13,1973,41.725,-72.65833,"Wethersfield Cove",11
"1372","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus amomum",1988-10-18,1988,41.70111,-72.67,"Wethersfield",11
"1373","Magnoliophyta","Magnoliopsida","Apocynaceae","Asclepias incarnata",1988-08-15,1988,41.70111,-72.67,"Wethersfield",11
"1374","Magnoliophyta","Magnoliopsida","Sapindaceae","Acer saccharinum",1991-04-16,1991,41.70111,-72.67,"Wethersfield",11
"1375","Magnoliophyta","Magnoliopsida","Lythraceae","Trapa natans",2005-06-04,2005,41.77416,-72.66527,"Riverside Park (Hartford)",11
"1376","Chordata","Aves","Fringillidae","Carpodacus purpureus",2009-02-16,2009,41.6983,-72.6654,"Wethersfield",11
"1377","Chordata","Aves","Recurvirostridae","Recurvirostra americana",2010-11-02,2010,41.7546,-72.6201,"Cabelas Field",11
"1378","Chordata","Aves","Emberizidae","Spizella pallida",2014-10-04,2014,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",11
"1379","Chordata","Aves","Strigidae","Strix varia",2014-05-23,2014,41.7964,-72.5895,"Long Hill Golf Course - East Hartford",11
"1380","Chordata","Aves","Parulidae","Setophaga castanea",2014-05-14,2014,41.7242,-72.6957,"Cedar Hill Cemetery (Hartford)",11
"1381","Chordata","Aves","Rallidae","Porzana carolina",2014-05-11,2014,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",11
"1382","Magnoliophyta","Magnoliopsida","Violaceae","Viola cucullata",1933-05-01,1933,41.76361,-72.685,"Hartford",12
"1383","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris carthusiana",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",12
"1384","Magnoliophyta","Magnoliopsida","Primulaceae","Lysimachia ciliata",1993-08-04,1993,41.76194,-72.74194,"West Hartford",12
"1385","Magnoliophyta","Magnoliopsida","Brassicaceae","Draba verna",2006-04-11,2006,41.76813,-72.57332,"Manchester",12
"1386","Chordata","Aves","Cardinalidae","Spiza americana",2013-10-21,2013,41.7864,-72.6529,"Hartford North Meadows Landfill",12
"1387","Chordata","Aves","Hirundinidae","Progne subis",2013-05-18,2013,41.7096,-72.6374,"Wethersfield Meadows",12
